momentum,low_vol,parkinson_vol,high52,liquidity,train_sharpe,test_sharpe,min_sharpe,train_return,test_return,train_dd,test_dd
0.3,0.3,0.0,0.3,0.1,1.3972588447926777,1.5511503472078094,1.3972588447926777,0.23620593397161893,0.29521512018666085,-0.21796382534997527,-0.19396949363231486
0.4,0.0,0.3,0.0,0.3,1.481689816700649,1.3949691945458802,1.3949691945458802,0.2850844270272155,0.28541372956539846,-0.26833107885113516,-0.1828650501467446
0.5,0.0,0.0,0.2,0.3,1.8001816872017784,1.3946214739969,1.3946214739969,0.48680475630867215,0.37898751483564275,-0.30105068772704713,-0.2786293678336673
0.7,0.0,0.3,0.0,0.0,1.951921139115608,1.3943024547932787,1.3943024547932787,0.48631656609665486,0.3340320047312102,-0.28068893797043837,-0.2658058040649759
0.5,0.2,0.0,0.0,0.3,1.7883672976080882,1.393208992738753,1.393208992738753,0.4150435076989001,0.35352789795264883,-0.23353639455643005,-0.25330229740812626
0.3,0.0,0.0,0.0,0.7,1.7413861534138342,1.3911062588046663,1.3911062588046663,0.4669693690286205,0.3783947865314168,-0.28612246761010596,-0.28759828197816184
0.4,0.2,0.0,0.0,0.4,1.6889559315765594,1.3907421092760504,1.3907421092760504,0.3771432344872123,0.33242598311459326,-0.24500026109844852,-0.23472170648362722
0.4,0.0,0.1,0.2,0.3,1.8597449602688323,1.3901993130047077,1.3901993130047077,0.44563331109106596,0.34858745442735994,-0.25086830567695495,-0.21904315547298336
0.2,0.0,0.0,0.0,0.8,1.6131680558811003,1.3900148681999644,1.3900148681999644,0.4025808064492007,0.38315039301063103,-0.3077632718884734,-0.28744710918716365
0.5,0.0,0.2,0.2,0.1,1.6760121976717661,1.385890908738558,1.385890908738558,0.3694615561919288,0.3234669953959146,-0.23675569506056593,-0.24672112712331118
0.1,0.0,0.0,0.1,0.8,1.3794399601409295,1.6125915341873338,1.3794399601409295,0.3147872495608368,0.4409310753793656,-0.28171499573456393,-0.23682921402187018
0.3,0.3,0.0,0.1,0.3,1.3765216306645127,1.4011307307557443,1.3765216306645127,0.2295551361927055,0.27092231079863094,-0.21796209189389903,-0.18252755826672806
0.4,0.1,0.0,0.3,0.2,1.8645993312196196,1.3756569454516223,1.3756569454516223,0.4482499708352701,0.3414507435357226,-0.23683717134556714,-0.2529389748469043
0.6,0.0,0.3,0.0,0.1,1.6197504503761946,1.3707555059089522,1.3707555059089522,0.3614066088795025,0.31774478855874655,-0.2637652418633467,-0.2211980530788632
0.4,0.1,0.3,0.2,0.0,1.3665746466793445,1.5619760341589017,1.3665746466793445,0.23561137093552142,0.29090749440467434,-0.24497742219544383,-0.22120298122039772
0.3,0.0,0.0,0.7,0.0,1.834567024631386,1.3663988752500418,1.3663988752500418,0.49265789868218635,0.34664220157324266,-0.2708636323823531,-0.24237437091702652
0.2,0.2,0.1,0.0,0.5,1.3847813411538619,1.365492270287405,1.365492270287405,0.18786131289588104,0.19672651155653864,-0.2012466442062032,-0.19851069938367838
0.5,0.4,0.0,0.0,0.1,1.7539389296062127,1.3653805650238267,1.3653805650238267,0.3593878095592238,0.28758629120890866,-0.23675137043900651,-0.2347831366785016
0.4,0.3,0.2,0.0,0.1,1.3650710140208884,1.474936659930319,1.3650710140208884,0.20110685680599372,0.2537386272108346,-0.23155229449304093,-0.1927154772705969
0.4,0.1,0.1,0.4,0.0,1.7988172113162713,1.3638198238018473,1.3638198238018473,0.40353483064817075,0.30998389723038056,-0.21888700764705715,-0.25364613840445915
0.3,0.3,0.0,0.2,0.2,1.3623312369943945,1.4526782583398121,1.3623312369943945,0.22620204975193903,0.273759937994716,-0.2179353175646186,-0.1905236208337031
0.4,0.2,0.0,0.2,0.2,1.5944900292003723,1.3600923958369435,1.3600923958369435,0.33996535243186643,0.30644610272031825,-0.2366928307854661,-0.20828096745731883
0.4,0.4,0.1,0.1,0.0,1.357582567545236,1.4631952575547817,1.357582567545236,0.20064347871611266,0.2478379180942869,-0.2203509707564807,-0.1967916639353371
0.4,0.0,0.2,0.4,0.0,1.7803332075492528,1.35737603695308,1.35737603695308,0.39735619029156277,0.3133928011622149,-0.24897646798619055,-0.2371522708617927
0.4,0.0,0.4,0.0,0.2,1.352030190651404,1.5910119012466228,1.352030190651404,0.23201166493670167,0.27839215438382636,-0.25279967691682437,-0.16278425277370967
0.4,0.1,0.2,0.0,0.3,1.6241359597530496,1.350330780092871,1.350330780092871,0.3288775034853437,0.27806018100945185,-0.2367157216956568,-0.1898672024873509
0.3,0.3,0.0,0.4,0.0,1.3489806266577602,1.3556237942296911,1.3489806266577602,0.2251294751073094,0.2534011771623852,-0.1953361445653079,-0.24825785298179093
0.4,0.2,0.0,0.1,0.3,1.7329555451732912,1.3488471382006775,1.3488471382006775,0.3796081621211427,0.31258176645678293,-0.23675292611546284,-0.2287095619809142
0.3,0.1,0.0,0.2,0.4,1.7228749792309286,1.3460259073611351,1.3460259073611351,0.38786117709722157,0.3262214148784268,-0.2427500099924328,-0.24476812616235832
0.3,0.1,0.1,0.0,0.5,1.6620251311122907,1.345012093552477,1.345012093552477,0.34382271658776387,0.2912935192826194,-0.2458366266428671,-0.21263315726472176
0.5,0.3,0.1,0.1,0.0,1.785736153620003,1.3406563394161755,1.3406563394161755,0.3708991367241632,0.2731821829363348,-0.21880640926394535,-0.20670033964494938
0.3,0.0,0.1,0.3,0.3,1.6053740044314537,1.340316046846414,1.340316046846414,0.3592279516008572,0.3245376999968772,-0.23681192693038722,-0.23259323396471743
0.4,0.1,0.0,0.5,0.0,1.9449180508802757,1.338432254175526,1.338432254175526,0.48062353193777096,0.3257285789633868,-0.2188915942571389,-0.26929545974650726
0.1,0.9,0.0,0.0,0.0,1.5621475910098424,1.3373995177504887,1.3373995177504887,0.19799189506281167,0.1608239087297021,-0.1875374982856579,-0.19115121044457517
0.5,0.2,0.1,0.0,0.2,1.73877284556843,1.3367867738570824,1.3367867738570824,0.376742273049234,0.2958087053195151,-0.23674737643860555,-0.2215236582653889
0.4,0.4,0.2,0.0,0.0,1.336561177083901,1.7657749008347015,1.336561177083901,0.18384921217873007,0.2720451748279027,-0.1921016572348666,-0.19854469622686388
0.3,0.1,0.0,0.3,0.3,1.612105072525234,1.3362671597374798,1.3362671597374798,0.35638996068471873,0.320910390847986,-0.2367959044441562,-0.24235100939198306
0.4,0.0,0.0,0.1,0.5,1.8119519266016177,1.3361926140856755,1.3361926140856755,0.485572990201814,0.36049505746269284,-0.2797479353774026,-0.2878172542647227
0.3,0.2,0.0,0.0,0.5,1.7102297008934242,1.3353377237603963,1.3353377237603963,0.3512329898972435,0.2836673592032366,-0.236698886903987,-0.21105842311768452
0.3,0.0,0.1,0.0,0.6,1.6402658644784414,1.334816521382563,1.334816521382563,0.36799076681072274,0.33211507270871743,-0.2831435031131493,-0.26444463054833356
0.4,0.6,0.0,0.0,0.0,1.3282416886477515,1.507816050153469,1.3282416886477515,0.18201307528224975,0.24558444680993574,-0.19205434475993965,-0.19209430719397225
0.5,0.1,0.1,0.0,0.3,1.8256427917669575,1.3280785510453013,1.3280785510453013,0.4253974682209132,0.33064308195595715,-0.25081039687303053,-0.263257719188846
0.3,0.2,0.0,0.5,0.0,1.5105125112024747,1.3258713609305948,1.3258713609305948,0.2909594938595341,0.2684156738410106,-0.22762935356328529,-0.2639815561196064
0.1,0.4,0.3,0.0,0.2,1.3236463313764486,1.3303877633030228,1.3236463313764486,0.16760273297365558,0.1497801621114918,-0.17653714875970394,-0.15966462462555442
0.3,0.0,0.0,0.5,0.2,1.7321283389246815,1.321387812783802,1.321387812783802,0.436112382896213,0.3341407627617199,-0.2500798940092257,-0.2350523704736015
0.3,0.3,0.1,0.0,0.3,1.3205432798904473,1.5197730042386306,1.3205432798904473,0.18432825221228377,0.26240591840737193,-0.1919843176579954,-0.19538307883244943
0.3,0.0,0.3,0.0,0.4,1.3194615233095213,1.4814819070871212,1.3194615233095213,0.22517792347066745,0.25550360763446545,-0.25265007192111144,-0.1627847325146745
0.2,0.0,0.0,0.4,0.4,1.7133543583644057,1.3194012447138037,1.3194012447138037,0.41989176553930085,0.3351736326698289,-0.24100766447012512,-0.24248273178267088
0.5,0.1,0.3,0.1,0.0,1.791658719590792,1.3172573998508808,1.3172573998508808,0.3723675987119399,0.26081295967602247,-0.24895182107902702,-0.21307436100480504
0.4,0.2,0.1,0.0,0.3,1.7121349518650555,1.3141668490648744,1.3141668490648744,0.3545234874932923,0.27833151534811695,-0.23703588547405818,-0.17686623110099753
0.4,0.1,0.3,0.1,0.1,1.4596545907295804,1.3103958133328268,1.3103958133328268,0.25558317896591887,0.2276346375973648,-0.24500435777745322,-0.19788092212845343
0.4,0.0,0.3,0.3,0.0,1.6512307849548955,1.3088985765858474,1.3088985765858474,0.3350038790937855,0.25280458934296246,-0.24901478580355496,-0.25280348005323916
0.4,0.0,0.2,0.1,0.3,1.65213028127666,1.3020284167112435,1.3020284167112435,0.35512848857174184,0.2860475914013463,-0.23675277496765812,-0.21113141951036918
0.2,0.2,0.0,0.1,0.5,1.3139909896668143,1.3012891095027077,1.3012891095027077,0.2132610695181072,0.23552147555792846,-0.21804277965011964,-0.17963471142629828
0.4,0.4,0.0,0.0,0.2,1.567357911669683,1.3010685366890742,1.3010685366890742,0.28227318396802903,0.2528869761803103,-0.19825870176747806,-0.23662208447640642
0.5,0.1,0.1,0.1,0.2,1.875879006752597,1.2976888030797025,1.2976888030797025,0.4405588720008482,0.3071548841235823,-0.2508567421847929,-0.22081535783945416
0.4,0.1,0.4,0.0,0.1,1.297247027157911,1.5315643836145503,1.297247027157911,0.18844395439585182,0.24732078349442266,-0.23275383102859326,-0.18150124175799576
0.5,0.0,0.0,0.1,0.4,1.755397997163463,1.2957494440162851,1.2957494440162851,0.4668105778159064,0.3478454608190451,-0.2797717224723326,-0.2877919543765852
0.2,0.1,0.1,0.1,0.5,1.3041425255181822,1.29130252566933,1.29130252566933,0.20556610597655944,0.22588386924211257,-0.2309705439761649,-0.1925889831335198
0.4,0.2,0.1,0.1,0.2,1.6547375557311073,1.2888304828406059,1.2888304828406059,0.32884258076850137,0.2675053540737402,-0.23669815198431476,-0.20722086733897882
0.3,0.0,0.1,0.1,0.5,1.6484216221390098,1.283422112704862,1.283422112704862,0.36669638604318555,0.3022655972109203,-0.2637808565113021,-0.23340151003125853
0.4,0.1,0.2,0.1,0.2,1.5278409952227041,1.2833786875655688,1.2833786875655688,0.2984432392311287,0.26165536883413476,-0.2366730604150611,-0.20407073325131253
0.2,0.0,0.0,0.8,0.0,1.9553374857384076,1.2831985367128107,1.2831985367128107,0.4978690358715592,0.30222811382822523,-0.29885975543807275,-0.20287430160500375
0.2,0.3,0.0,0.0,0.5,1.378682267239614,1.2828044610435316,1.2828044610435316,0.18648317804017678,0.19680596690564145,-0.1874567179215786,-0.19218565317299052
0.2,0.1,0.0,0.2,0.5,1.6656221779879536,1.2801586212758451,1.2801586212758451,0.33986834343136185,0.28961821971918833,-0.2367018092575447,-0.2540031679628685
0.4,0.2,0.1,0.2,0.1,1.596026172185832,1.278045793189082,1.278045793189082,0.31342433174880324,0.25741227105421327,-0.23671893509171016,-0.20797137292504042
0.4,0.0,0.1,0.5,0.0,1.9097954174617835,1.27695734786653,1.27695734786653,0.471043329150604,0.3001555552199313,-0.24481409406028742,-0.2451289169398373
0.3,0.6,0.0,0.1,0.0,1.2786031397831217,1.2719494965688731,1.2719494965688731,0.16474342454889013,0.18082343508918397,-0.1713938561576439,-0.22032575800833498
0.4,0.2,0.0,0.4,0.0,1.7694790189440086,1.269163329567072,1.269163329567072,0.38932316779584974,0.28851580165039414,-0.21883956469582633,-0.25402109238909043
0.3,0.5,0.2,0.0,0.0,1.2680530036171518,1.4573747006504736,1.2680530036171518,0.15958508155998663,0.18857464961020853,-0.1689379218618139,-0.19655433253805443
0.3,0.5,0.0,0.2,0.0,1.2639997591949041,1.4022277650860226,1.2639997591949041,0.17113060086143306,0.23266068305730236,-0.18230527457210066,-0.22018463288565393
0.5,0.0,0.3,0.0,0.2,1.6781985107379007,1.2617920134126404,1.2617920134126404,0.3628275007468327,0.274539086714221,-0.23677347185143516,-0.21347801078261386
0.3,0.4,0.1,0.0,0.2,1.2614153208490262,1.421958307191653,1.2614153208490262,0.16484032871591348,0.20651410124976888,-0.1816461049409519,-0.21848610789536915
0.3,0.0,0.2,0.0,0.5,1.608496346526638,1.260500356332221,1.260500356332221,0.3192074060726344,0.25583705220394126,-0.2624202263735361,-0.2044249921004927
0.3,0.1,0.3,0.0,0.3,1.2590080489419526,1.3085327450163196,1.2590080489419526,0.177747177761447,0.19659295993906745,-0.22617308256699464,-0.17746443148460067
0.4,0.2,0.3,0.0,0.1,1.2553298709310627,1.5341201247507086,1.2553298709310627,0.18634507364634456,0.25411212367185065,-0.23429517794330745,-0.18040090849317192
0.3,0.1,0.0,0.4,0.2,1.6239479868442435,1.2548155793997713,1.2548155793997713,0.36314866072826546,0.291123545665795,-0.23680638025307277,-0.2785345548187135
0.2,0.2,0.0,0.2,0.4,1.2541142328572772,1.3894734250870717,1.2541142328572772,0.20594432207471214,0.2523655752947622,-0.2179410626230589,-0.19408539794586932
0.4,0.3,0.0,0.0,0.3,1.7489593437356625,1.252371494461979,1.252371494461979,0.3606423583162395,0.2608668798519056,-0.23670473999068886,-0.1852892356893523
0.2,0.3,0.4,0.0,0.1,1.4008082929554966,1.2488202392874443,1.2488202392874443,0.17751223527743343,0.14257144104744168,-0.18087402947101416,-0.1701942496934301
0.4,0.2,0.0,0.3,0.1,1.4479971057270344,1.2477876911150225,1.2477876911150225,0.3002076883197764,0.2821025013987313,-0.2367645335766806,-0.2543344834572131
0.3,0.4,0.0,0.0,0.3,1.411430705014186,1.2467367806364427,1.2467367806364427,0.20070410389830395,0.21226144129591007,-0.19446986666525679,-0.20943995962957795
0.1,0.2,0.0,0.0,0.7,1.373081471111694,1.2455950227517483,1.2455950227517483,0.17406766712529076,0.16780242226108677,-0.16486210619443553,-0.20144510860843579
0.3,0.2,0.2,0.0,0.3,1.245514747604684,1.4231249408172755,1.245514747604684,0.17365275392109347,0.22512440233237907,-0.1910703681446546,-0.1799228448400919
0.4,0.0,0.4,0.1,0.1,1.4103800072704606,1.2453617636437553,1.2453617636437553,0.2481743832382235,0.2100388086284355,-0.24510192461604774,-0.2051061234603615
0.2,0.0,0.1,0.2,0.5,1.513932109507468,1.244978094119273,1.244978094119273,0.3056826123471761,0.27843117045877674,-0.23669746287325932,-0.23715299617426633
0.2,0.4,0.4,0.0,0.0,1.4536466063063533,1.2445935810420614,1.2445935810420614,0.184329225524833,0.14210999083521547,-0.16921961182977696,-0.17247447671531801
0.2,0.0,0.2,0.0,0.6,1.2425216279172622,1.5151058360689387,1.2425216279172622,0.2101696985509962,0.26089423889591057,-0.2526613345606564,-0.1627462908509143
0.4,0.0,0.3,0.2,0.1,1.419940227134488,1.2419685966213774,1.2419685966213774,0.2724649607357148,0.23529141841122914,-0.23671156038590724,-0.22069327771738412
0.3,0.1,0.1,0.3,0.2,1.477030185044512,1.2412452882630318,1.2412452882630318,0.2884222918871917,0.2592445491214792,-0.23664902289699674,-0.2571302378310689
0.2,0.0,0.1,0.0,0.7,1.6440555668466417,1.2253498331020287,1.2253498331020287,0.3550102472904626,0.27373339287345866,-0.26380218653567533,-0.22111031383920143
0.3,0.1,0.2,0.2,0.2,1.4091836773705213,1.2250719545603352,1.2250719545603352,0.23672102651834992,0.20882114598745916,-0.2179682695002424,-0.19554683147140073
0.3,0.3,0.0,0.0,0.4,1.3418766845120076,1.2248462598609082,1.2248462598609082,0.22578858877397945,0.23259921080359414,-0.21449357476261877,-0.2367153934173778
0.2,0.5,0.0,0.2,0.1,1.3563836934283713,1.2241324735578971,1.2241324735578971,0.17426608511431718,0.16424934198584884,-0.17081987020318024,-0.21730492337433827
0.4,0.3,0.3,0.0,0.0,1.2241210271197493,1.758331073836784,1.2241210271197493,0.16673572343920884,0.26527566560816185,-0.19239165655699675,-0.18142147325303448
0.4,0.0,0.2,0.0,0.4,1.6253711538936157,1.2226899506444389,1.2226899506444389,0.36129951062964594,0.2740013728637094,-0.26372878667817623,-0.22109088674680577
0.2,0.1,0.0,0.4,0.3,1.338852700824003,1.2221884516216752,1.2221884516216752,0.25689406989682606,0.2569563963775623,-0.23871112018144502,-0.25713422999193236
0.3,0.1,0.1,0.5,0.0,1.5296955080948194,1.2219665861679008,1.2219665861679008,0.29390029966745446,0.23847463064522367,-0.22762499482975274,-0.2627089476944334
0.4,0.1,0.1,0.2,0.2,1.568233245923309,1.2201955403123803,1.2201955403123803,0.33449718501794945,0.2630791920134672,-0.23669944346528027,-0.25046220598600766
0.4,0.0,0.4,0.2,0.0,1.3948955029389951,1.2193585500094735,1.2193585500094735,0.23997698796154188,0.21079762344407382,-0.24510330240041622,-0.2212714411254183
0.2,0.3,0.1,0.0,0.4,1.2179126896203027,1.3767780210785447,1.2179126896203027,0.15413129132505166,0.17988661285341245,-0.1682465078596076,-0.18014646316465432
0.5,0.1,0.2,0.0,0.2,1.7026948999588631,1.2173148544841776,1.2173148544841776,0.3660939027086001,0.26352110041147325,-0.23672247542257463,-0.22552428421838266
0.2,0.5,0.0,0.3,0.0,1.2165415702794837,1.344894531224128,1.2165415702794837,0.15611999104149565,0.19077877716113312,-0.18986423081386317,-0.2115611993676335
0.4,0.3,0.0,0.1,0.2,1.7017394665183505,1.2164388255016376,1.2164388255016376,0.3486645201221166,0.24716812038882874,-0.2367191701010254,-0.22852716269544726
0.3,0.4,0.1,0.2,0.0,1.2155514377006087,1.2286158650079901,1.2155514377006087,0.16368083412080403,0.19779355167472534,-0.18521434352317379,-0.22988436275826674
0.3,0.1,0.1,0.1,0.4,1.5893064258178244,1.2152216666981877,1.2152216666981877,0.3123637382789861,0.2515684429287759,-0.2366430920082856,-0.20366057486350597
0.3,0.2,0.1,0.2,0.2,1.424770862215266,1.2149846406103024,1.2149846406103024,0.23923209368423515,0.21323925590860093,-0.21800276497340543,-0.18168607553805283
0.3,0.1,0.1,0.2,0.3,1.449663090579413,1.2141087354962545,1.2141087354962545,0.2821898524436124,0.24888503389320316,-0.23670171694884012,-0.22042194431507256
0.3,0.2,0.1,0.3,0.1,1.213714082850947,1.3576678649736753,1.213714082850947,0.19931570278253852,0.24152323595562475,-0.2179630696906102,-0.19153897021709
0.1,0.8,0.1,0.0,0.0,1.5268358409137668,1.212391345708652,1.212391345708652,0.19332536869314865,0.13998430679292317,-0.18953367760371775,-0.1924266054120387
0.3,0.3,0.3,0.0,0.1,1.212224356213166,1.26150745439604,1.212224356213166,0.15699951957671643,0.16484819887561697,-0.19541441679261895,-0.2012751951545152
0.2,0.8,0.0,0.0,0.0,1.4887236640309907,1.2098626093271456,1.2098626093271456,0.1896489985894294,0.14678400103597422,-0.18194908287751155,-0.21491084428546625
0.4,0.0,0.3,0.1,0.2,1.4965125893653475,1.20922045992914,1.20922045992914,0.2922849161485761,0.239216793220006,-0.23667573402508468,-0.21133814956294228
0.5,0.0,0.2,0.3,0.0,1.9276910923842574,1.2084767175544797,1.2084767175544797,0.44800336094175974,0.2764540905937287,-0.2447864625142454,-0.2936506522195036
0.3,0.1,0.0,0.6,0.0,1.5949557533469882,1.2021114328557787,1.2021114328557787,0.35625632192697876,0.2826377456901752,-0.2328914895444184,-0.27153538765597085
0.0,0.9,0.1,0.0,0.0,1.4627133908482104,1.201072644101469,1.201072644101469,0.1873149935200349,0.13866802278609924,-0.19651460076665417,-0.19217734920015694
0.4,0.1,0.2,0.3,0.0,1.5838976044473363,1.1988829980080307,1.1988829980080307,0.31950352174325847,0.23535228155502796,-0.24900884108577603,-0.237819723262909
0.1,0.0,0.0,0.2,0.7,1.3382952208925487,1.1979296406865358,1.1979296406865358,0.291382236320586,0.2920151578839494,-0.2503443698630142,-0.24246748165229925
0.2,0.4,0.1,0.3,0.0,1.1972625639912364,1.3232019410660207,1.1972625639912364,0.15241755174799843,0.18128152209663195,-0.17585345688003717,-0.21460909486034818
0.3,0.1,0.1,0.4,0.1,1.57752476705039,1.1953701008755844,1.1953701008755844,0.3049022664175498,0.2331677278581672,-0.23667713663940104,-0.23868104876181562
0.3,0.1,0.0,0.5,0.1,1.4575971099508134,1.192144003183251,1.192144003183251,0.31128021561052077,0.2819985774804332,-0.23676598844684404,-0.2704485388151202
0.1,0.6,0.1,0.0,0.2,1.50290540312821,1.190343174970133,1.190343174970133,0.18898283241999336,0.13619977206334855,-0.1943332264956832,-0.18591553869774968
0.3,0.0,0.2,0.1,0.4,1.3929345598815954,1.1902897728886634,1.1902897728886634,0.2689454721069091,0.24091179515409222,-0.2470957162477183,-0.18617423223144824
0.4,0.3,0.2,0.1,0.0,1.1899754864507277,1.634129091270928,1.1899754864507277,0.17050299535212754,0.28114905074327434,-0.23154372048022065,-0.18881887733486058
0.4,0.2,0.3,0.1,0.0,1.1890452445102357,1.6875302472179723,1.1890452445102357,0.1775143191434212,0.299131956922168,-0.2332195295974725,-0.17482949075665022
0.2,0.1,0.0,0.7,0.0,1.6191869790727855,1.1882554951824362,1.1882554951824362,0.3364426746322362,0.23835044231666824,-0.27075749870580634,-0.22154250177040669
0.3,0.6,0.1,0.0,0.0,1.4758865959072314,1.1817412336762247,1.1817412336762247,0.19124677541669466,0.14890220184695369,-0.17172929083348365,-0.20140426102726472
0.2,0.5,0.2,0.1,0.0,1.4238000501169765,1.1817375632180767,1.1817375632180767,0.181647774982868,0.14856192178442473,-0.17172872687533225,-0.21353460540435032
0.4,0.0,0.1,0.3,0.2,1.8486716725887573,1.1816324223664012,1.1816324223664012,0.4505657223485482,0.2802524496058356,-0.25083823153478046,-0.2913671211306541
0.2,0.0,0.0,0.6,0.2,1.5855704566403848,1.1805926660352988,1.1805926660352988,0.38152716831288846,0.28194941031023935,-0.2777585806163402,-0.2343381616347222
0.1,0.1,0.0,0.1,0.7,1.2645810900669117,1.1793770987595764,1.1793770987595764,0.19969131175902022,0.2093380763770687,-0.2124547438004566,-0.19407555217268657
0.2,0.2,0.0,0.0,0.6,1.3638469890271137,1.178771044036652,1.178771044036652,0.22655509282482544,0.21903994021032047,-0.21451498433859428,-0.2364871906588749
0.3,0.3,0.2,0.0,0.2,1.1774815810081394,1.5030244559240957,1.1774815810081394,0.15335881214086067,0.20949251439097138,-0.2020537883552347,-0.18415349175342977
0.5,0.0,0.2,0.0,0.3,1.7114033230883492,1.177105715069805,1.177105715069805,0.399570216127231,0.268681360673638,-0.27393770176752386,-0.2633830104471907
0.2,0.3,0.1,0.1,0.3,1.2468392230546081,1.1753058925696462,1.1753058925696462,0.1571602161504586,0.16128531936598,-0.17088016427769936,-0.20726581309376113
0.3,0.5,0.0,0.0,0.2,1.1855958133957978,1.175137476823128,1.175137476823128,0.15345525565814344,0.16787962697069592,-0.1805528195302999,-0.21158527959163398
0.0,0.0,0.0,1.0,0.0,1.5606942675949234,1.1737917401156734,1.1737917401156734,0.3011787763263605,0.22056767458500048,-0.25093762161788047,-0.16441031387329363
0.2,0.2,0.2,0.0,0.4,1.2376585840201233,1.171724291961607,1.171724291961607,0.1593803519089434,0.14709749317169174,-0.1949844140036595,-0.20143795297470968
0.3,0.4,0.0,0.3,0.0,1.1686129504940916,1.4677524844209846,1.1686129504940916,0.16662467142942305,0.2533738401880956,-0.20710390279957813,-0.18384622349034052
0.2,0.3,0.1,0.2,0.2,1.1677429594214472,1.1746983499270225,1.1677429594214472,0.1509505778639182,0.167402857135325,-0.1796653413740198,-0.22117436314568006
0.2,0.6,0.0,0.2,0.0,1.3284883147524875,1.1661959439515688,1.1661959439515688,0.16748781288167858,0.15062252875095572,-0.17288466817866144,-0.2451999755155566
0.3,0.0,0.3,0.2,0.2,1.2967036830877952,1.1658473382905226,1.1658473382905226,0.21737642503819754,0.1916627742138255,-0.24501055714157227,-0.18323778300587912
0.2,0.4,0.1,0.2,0.1,1.1630379827612323,1.1830920457299283,1.1630379827612323,0.1440768130863177,0.15393848444331848,-0.18675553491742392,-0.2241059031828304
0.1,0.0,0.0,0.3,0.6,1.40214544947055,1.1611450901945464,1.1611450901945464,0.29811982097578094,0.2683404859024747,-0.2859651486367464,-0.23444850277166285
0.3,0.7,0.0,0.0,0.0,1.4754881673269826,1.1604711935222591,1.1604711935222591,0.19357141517161702,0.14915922975074736,-0.1713176489240973,-0.2012151591568152
0.3,0.5,0.1,0.1,0.0,1.155890693705024,1.2819692935036957,1.155890693705024,0.14611868000783623,0.1829617916819244,-0.18036817884115264,-0.2205610501804688
0.3,0.4,0.0,0.1,0.2,1.1515720189411691,1.2661560732088604,1.1515720189411691,0.1582736443921191,0.2092268603524483,-0.21604103914394024,-0.18690931684585244
0.2,0.0,0.0,0.7,0.1,1.5739298002806874,1.1504533171461828,1.1504533171461828,0.3756441323744628,0.2658757865884238,-0.2902812607396229,-0.2191442966561823
0.1,0.7,0.1,0.1,0.0,1.4325134869821108,1.149751523621763,1.149751523621763,0.18061580518077425,0.13266679646641877,-0.18330440767824363,-0.20133785720616626
0.3,0.5,0.1,0.0,0.1,1.1837294525667301,1.1492647597315109,1.1492647597315109,0.1495368994959272,0.15134569356609595,-0.18136636677744833,-0.1963577676702456
0.4,0.1,0.1,0.3,0.1,1.5476951056708257,1.1457553609322835,1.1457553609322835,0.3285960243736912,0.25012425715728526,-0.23857190502120706,-0.27773057385530453
0.3,0.4,0.2,0.0,0.1,1.1439984205779472,1.4978999304268732,1.1439984205779472,0.1459284708726165,0.19930220168061807,-0.1957134694897782,-0.17696034025112295
0.3,0.3,0.3,0.1,0.0,1.142651768708091,1.1448797369932866,1.142651768708091,0.14510243525264332,0.1513911429661874,-0.19595069486691552,-0.19601900421915208
0.0,0.8,0.1,0.0,0.1,1.5023260285840985,1.1416987554385087,1.1416987554385087,0.18903708965613464,0.13063160095473858,-0.1966502131199389,-0.19239744188415375
0.3,0.4,0.0,0.2,0.1,1.1416508959056137,1.3756703346738393,1.1416508959056137,0.16038788725190578,0.22961048087576374,-0.2066772944220947,-0.18921535884222496
0.3,0.4,0.1,0.1,0.1,1.209353059416852,1.141473114977281,1.141473114977281,0.16091974430468192,0.1721202837772413,-0.19492864376609653,-0.215639881204147
0.5,0.0,0.2,0.1,0.2,1.7434727284131117,1.1411077301046786,1.1411077301046786,0.39977939360074655,0.24900307260350218,-0.2637886204371064,-0.23899751975731776
0.3,0.3,0.4,0.0,0.0,1.1395196770160598,1.333033939006357,1.1395196770160598,0.1449414899201067,0.15758474355230812,-0.20907244222908805,-0.2094860504028493
0.2,0.6,0.1,0.1,0.0,1.4798464655871706,1.1369746270022572,1.1369746270022572,0.19123890168033975,0.13927591098810166,-0.17174029064443697,-0.22162732270623398
0.3,0.2,0.5,0.0,0.0,1.1350098782251823,1.1652198419855344,1.1350098782251823,0.14613456257640944,0.13476504970001346,-0.20529513282889256,-0.1924541098496334
0.3,0.4,0.2,0.1,0.0,1.1347627522506072,1.2566301177644819,1.1347627522506072,0.14292394246168394,0.17219124391633978,-0.19464253920202035,-0.20482398764302256
0.3,0.4,0.3,0.0,0.0,1.1329271866077202,1.2286261111420311,1.1329271866077202,0.1420535864044774,0.14440014632743048,-0.18827631839327597,-0.19852724836895874
0.1,0.6,0.2,0.1,0.0,1.4697539274432057,1.1322765788354665,1.1322765788354665,0.1865649703495833,0.12838131955058074,-0.182151320711053,-0.17846660654109714
0.1,0.1,0.0,0.0,0.8,1.2976725702690421,1.1279385854338309,1.1279385854338309,0.20355991742534174,0.205800449464429,-0.20832235132596033,-0.21949380103026395
0.3,0.2,0.1,0.4,0.0,1.1795952047385843,1.1264167128322953,1.1264167128322953,0.191694737310117,0.1992289296146883,-0.2180098056208546,-0.23647204857254212
